date,start_time,end_time,description,longitude,latitude,type
2025-04-09,23:17:00,23:47:00,<공사> 대명로 영대병원네거리 캠프워크교차로 1차로 주의운전 도로공사,128.590402,35.84538,공사
2025-04-09,20:24:00,20:54:00,<공사> 달성2차로 대구국가산업단지북측 구지119안전센터앞 1차로 주의운전 도로공사,128.41949,35.63975,공사
2025-04-09,19:05:00,19:35:00,<공사> 달구벌대로 만촌네거리 남부빌딩 1차로 주의운전 도로공사,128.645854,35.858946,공사
2025-04-09,18:33:00,19:03:00,<공사> 비슬로 해성빌라 화원읍행정복지센터 1차로 주의운전 도로공사,128.500694,35.804587,공사
2025-04-09,17:14:00,17:44:00,<공사> 중앙대로 교대역 영대병원네거리 1차로 주의운전 유지보수,128.590599,35.85028,공사
2025-04-09,15:52:00,16:22:00,<공사> 상화로 월곡네거리 상화네거리 1차로 주의운전 지하 시설 작업,128.546312,35.808129,공사
2025-04-09,15:32:00,17:02:00,<공사> 태평로 삼성전자 동도교회 1차로 주의운전 하수도/배수로 작업,128.6086,35.87288,공사
2025-04-09,15:03:18,15:33:18,<공사> 새만금포항고속도로 도동대교 도동대교 종점방향 3차로 작업,128.6704,35.9281,공사
2025-04-09,15:04:00,15:34:00,<공사> 신매로 시지고등학교 신기공원 2차로 주의운전 유지보수,128.707678,35.833264,공사
2025-04-09,14:00:00,16:30:00,"<공사> 대명로 영대병원네거리 캠프워크교차로 2,3차로 주의운전 도로공사",128.589668,35.84508,공사
2025-04-09,13:53:51,14:23:51,<공사> 새만금포항고속도로 도동대교 도동대교 종점방향 1차로 작업,128.6704,35.9281,공사
2025-04-09,13:45:00,17:15:00,<공사> 테크노폴리스로 명곡터널남측 기세터널북측 2차로 주의운전 유지보수,128.504052,35.785694,공사
2025-04-09,13:41:00,14:11:00,<공사> 당산로 감삼초등학교네거리 고령축산물도매센터 1차로 주의운전 가로수 벌목,128.545588,35.847834,공사
2025-04-09,13:39:00,14:09:00,<공사> 구마로 본리네거리 견인관리소 1차로 주의운전 도로공사,128.539971,35.837199,공사
2025-04-09,13:36:00,14:06:00,<공사> 와룡로 학산공원삼거리 본리네거리 3차로 주의운전 도로공사,128.53716,35.836684,공사
2025-04-09,13:24:26,13:54:26,<공사> 새만금포항고속도로 도평터널 도동2교 기점방향 1차로 작업,128.7062,35.949,공사
2025-04-09,13:07:52,13:37:52,<공사> 중앙고속도로 금호터널 금호터널 종점방향  작업,128.5335,35.9315,공사
2025-04-09,11:15:00,11:45:00,<공사> 월곡로 상인네거리 상인남네거리 1차로 주의운전 고가 시설 작업,128.539199,35.817128,공사
2025-04-09,10:59:00,11:29:00,<공사> 아양로 동신암교회 파티마삼거리 2차로 주의운전 도로공사,128.626713,35.885002,공사
2025-04-09,10:41:00,11:11:00,<공사> 달서대로 유천동323 유천네거리 1차로 주의운전 지하 시설 작업,128.509751,35.814392,공사
2025-04-09,10:33:00,11:03:00,<공사> 달구벌대로 고산역4번출구 시지동4621 5차로 주의운전 유지보수,128.696058,35.842862,공사
2025-04-09,10:33:00,11:03:00,<공사> 조암로 조암네거리 대천동341 1차로 주의운전 도로공사,128.517449,35.821213,공사
2025-04-09,10:20:00,10:50:00,<공사> 월서로 상인동 보성은하아파트 상원로128앞사거리 1차로 주의운전 고가 시설 작업,128.531671,35.820485,공사
2025-04-09,10:17:00,10:47:00,<공사> 달구벌대로 고산역 파티마여성병원 5차로 주의운전 하수도/배수로 작업,128.69634,35.842881,공사
2025-04-09,10:05:00,10:35:00,<공사> 달구벌대로 만촌네거리 수성대 5차로 주의운전 유지보수,128.648011,35.857789,공사
2025-04-09,09:55:00,10:25:00,<공사> 샛가람3길 GS25염색공단 전국서울고속화물 3차로 주의운전 도로공사,128.548211,35.890531,공사
2025-04-09,09:34:17,10:04:17,<공사> 중부내륙고속도로지선 옥포JC 옥포JC 기점방향  작업,128.4643,35.7934,공사
2025-04-09,09:26:00,09:56:00,<공사> 일반국도5호선 평리광명네거리 평리네거리 4차로 주의운전 유지보수,128.555124,35.878673,공사
2025-04-09,09:24:00,09:54:00,<공사> 대덕로 봉덕네거리 테라세미콘 2차로 주의운전 하수도/배수로 작업,128.600322,35.84073,공사
2025-04-09,08:31:24,09:01:24,<공사> 중부내륙고속도로지선 현풍휴게소북측 달성2터널남측 종점방향  작업,128.4727,35.7286,공사
2025-04-09,19:58:31,20:28:31,<사고> 중부내륙고속도로지선 유천IC북측 남대구TG 종점방향  고장,128.5115,35.8205,사고
2025-04-09,16:39:33,17:09:33,<사고> 광주대구고속도로 88낙동강교 옥포JC 종점방향  고장,128.4276,35.7683,사고
2025-04-09,16:33:00,17:03:00,"<사고> 성서공단로 남대구IC입구 장동854 1차로 대형화물차, 승용차 관련 교통사고 교통사고",128.524989,35.837087,사고
2025-04-09,15:24:46,15:54:46,<사고>    기점방향  고장,128.6962,35.8847,사고
2025-04-09,15:15:20,15:45:20,<사고> 경부고속도로 북대구IC 조야교 종점방향  고장,128.5821,35.9094,사고
2025-04-09,14:50:00,15:20:00,<사고> 일반국도30호선 죽전네거리 카페셀렉트 주의운전 사고 - <사고최초>달구벌대로 감삼네거리에서 죽전네거리방향 서남시장 50m 지난 지점 가장자리차로 승용차 2대 추돌사고. -보험사 나와 조치중. 교통사고,128.540417,35.851426,사고
2025-04-09,14:50:52,15:20:52,<사고> 중부내륙고속도로지선 현풍휴게소북측 달성2터널남측 종점방향 1차로 장애물,128.4428,35.7101,사고
2025-04-09,14:03:00,14:33:00,<사고> 달구벌대로 매곡리8983 매곡사거리 1차로 매곡네거리 못간 지점 1차로 1톤화물차 2대 추돌사고.- 뒤로 정체. 교통사고,128.457606,35.862151,사고
2025-04-09,13:44:00,14:14:00,"<사고> 달구벌대로 수성연합병원 삼덕네거리 1,2차로 주의운전 교통사고",128.604869,35.862883,사고
2025-04-09,13:11:49,13:41:49,<사고> 경부고속도로 외천교 조야교 기점방향  고장,128.5671,35.9062,사고
2025-04-09,12:48:32,13:18:32,<사고> 중부내륙고속도로지선 현풍IC 성하리497 종점방향  고장,128.4346,35.6857,사고
2025-04-09,12:28:36,12:58:36,<사고> 경부고속도로 도동JC 금호2교남측 종점방향 4차로 장애물,128.6341,35.917,사고
2025-04-09,11:12:36,11:42:36,<사고> 중부내륙고속도로지선 남대구TG 유천IC북측 기점방향 2차로 사고,128.5115,35.8205,사고
2025-04-09,08:23:00,08:53:00,"<사고> 서변로 서변고가차도 북대구IC앞 진행방향 1,2차로 주의운전 교통사고",128.594664,35.914675,사고
2025-04-09,08:06:00,08:36:00,<사고> 신천대로 도청지하차도 경대교지하차도 2차로 주의운전 교통사고,128.598929,35.887901,사고
2025-04-10,18:34:00,19:04:00,<공사> 신천대로 팔달교지하차도동측 웨딩라이프컴퍼니더블 1차로 주의운전 도로공사,128.561293,35.897108,공사
2025-04-10,16:05:00,16:35:00,<공사> 일반국도25호선 만촌2동행정복지센터 만촌네거리 1차로 주의운전 도로공사,128.646384,35.859427,공사
2025-04-10,15:38:00,16:08:00,<공사> 일반국도4호선 복현고가차도 복현고가차도 2차로 건물공사관련 인도보수공사 유지보수,128.615017,35.897805,공사
2025-04-10,15:36:00,16:06:00,<공사> 국채보상로 서도지구대 서대구전화국앞교차로 1차로 주의운전 노변 유지보수,128.560781,35.871452,공사
2025-04-10,15:28:00,15:58:00,<공사> 국채보상로 서부경찰서앞교차로 서도지구대 1차로 주의운전 도로공사,128.559709,35.871312,공사
2025-04-10,15:25:00,15:55:00,<공사> 신천대로 도청지하차도 경대교지하차도 3차로 시설물보수공사 유지보수,128.597991,35.888453,공사
2025-04-10,14:11:20,14:41:20,<공사> 중부내륙고속도로지선 옥포JC 옥포JC 기점방향  작업,128.4651,35.789,공사
2025-04-10,14:12:00,15:42:00,<공사> 큰골길 앞산공원앞 대명119안전센터 1차로 주의운전 가로수 벌목,128.581129,35.836652,공사
2025-04-10,13:44:40,14:14:40,<공사> 광주대구고속도로 옥포JC 옥포JC 기점방향 1차로 작업,128.4635,35.7925,공사
2025-04-10,13:28:54,13:58:54,<공사> 중부내륙고속도로 현풍JC 달성군창녕군 기점방향  작업,128.4356,35.6719,공사
2025-04-10,13:28:33,13:58:33,<공사> 중부내륙고속도로지선 현풍휴게소북측 현풍휴게소남측 기점방향  작업,128.4367,35.7019,공사
2025-04-10,11:49:03,12:19:03,<공사> 중부내륙고속도로지선 옥포JC 옥포JC 기점방향  작업,128.4651,35.789,공사
2025-04-10,11:20:00,11:50:00,<공사> 용호길 현대은하맨션 용호네거리 1차로 주의운전 도로공사,128.674055,35.876273,공사
2025-04-10,11:08:00,11:38:00,"<공사> 화랑로 대구축산농협축산물프라자 동대구IC고가교 1,2,3차로 주의운전 유지보수",128.677716,35.875317,공사
2025-04-10,11:07:00,11:37:00,<공사> 알파시티1로 대흥동8721 고신탕입구 3차로 주의운전 도로공사,128.688749,35.841646,공사
2025-04-10,10:55:00,11:25:00,<공사> 종로 대안천주교회앞 유니온호텔 1차로 주의운전 가로등 작업,128.591324,35.875538,공사
2025-04-10,10:35:00,11:05:00,<공사> 침산로 침산네거리 북침산네거리 1차로 주의운전 유지보수,128.590122,35.891183,공사
2025-04-10,10:29:03,10:59:03,<공사> 광주대구고속도로 옥포JC 옥포JC 기점방향 1차로 작업,128.4635,35.7925,공사
2025-04-10,10:28:00,10:58:00,<공사> 비슬로 화원읍행정복지센터 화원삼거리 1차로 주의운전 도로공사,128.4994,35.803875,공사
2025-04-10,10:11:39,10:41:39,<공사> 광주대구고속도로 88낙동강교 옥포JC 종점방향 1차로 작업,128.4095,35.768,공사
2025-04-10,10:05:00,10:35:00,<공사> 태평로 삼성전자 동도교회 1차로 주의운전 도로공사,128.606688,35.872596,공사
2025-04-10,09:52:11,10:22:11,<공사> 중부내륙고속도로지선 달성2터널남측 현풍휴게소북측 기점방향  작업,128.465,35.7277,공사
2025-04-10,09:41:00,10:11:00,<공사> 비슬로 해성빌라 화원읍행정복지센터 1차로 주의운전 도로공사,128.500979,35.804707,공사
2025-04-10,09:09:41,09:39:41,<공사> 중부내륙고속도로지선 현풍JC 현풍IC 종점방향  작업,128.4347,35.6749,공사
2025-04-10,08:26:45,08:56:45,<공사> 중부내륙고속도로지선 현풍휴게소북측 달성2터널남측 종점방향  작업,128.4727,35.7286,공사
2025-04-10,07:43:00,08:13:00,<공사> 화랑로 팔공수태골휴게소 동대구IC앞 1차로 주의운전 도로공사,128.681369,35.875031,공사
2025-04-10,03:40:00,04:10:00,<공사> 달구벌대로 만촌동889 만촌네거리 1차로 주의운전 지하 시설 작업,128.646822,35.85872,공사
2025-04-10,01:30:00,06:00:00,<공사> 봉덕로 봉천지구대 남구청네거리 1차로 주의운전 도로공사,128.598741,35.845019,공사
2025-04-10,01:23:00,06:53:00,<공사> 봉덕로 봉천지구대 봉덕시장네거리 1차로 주의운전 도로공사,128.602158,35.844566,공사
2025-04-10,00:56:00,06:26:00,<공사> 봉덕로10길 봉덕3동행정복지센터 봉덕1동행정복지센터 1차로 주의운전 도로공사,128.59595,35.844755,공사
2025-04-10,16:24:00,16:54:00,"<사고> 동부로 신천동5416 신천동5378 1차로 교차로 내 택시,ㅣ 승용차 관련 교통사고.  교통사고",128.614885,35.874036,사고
2025-04-10,16:03:47,16:33:47,<사고> 경부고속도로 금호JC 북구칠곡군 종점방향  고장,128.5188,35.8938,사고
2025-04-10,15:01:25,15:31:25,<사고> 경부고속도로 달성군칠곡군 달성군칠곡군 기점방향  고장,128.4686,35.9345,사고
2025-04-10,14:29:02,14:59:02,<사고> 중부내륙고속도로지선 달성1터널 달성1터널남측 기점방향  고장,128.4807,35.7461,사고
2025-04-10,12:47:00,13:17:00,<사고> 중부내륙고속도로지선 유천IC남측 유천IC북측 5차로 19km(유천IC방향) 주의운전 고장 차량,128.5035,35.812642,사고
2025-04-10,12:32:53,13:02:53,<사고> 중부내륙고속도로지선 유천IC남측 유천IC북측 종점방향 4차로 장애물,128.5045,35.8136,사고
2025-04-10,11:44:21,12:14:21,<사고> 중부내륙고속도로지선 현풍휴게소남측 현풍휴게소북측 종점방향 2차로 장애물,128.4367,35.7019,사고
2025-04-10,11:35:12,12:05:12,<사고> 중앙고속도로 읍내터널 칠곡IC 기점방향  고장,128.5505,35.9539,사고
2025-04-10,11:26:00,12:15:00,<사고> 신천대로 경대지하차도 신천교 2차로 칠성고가차도 위 작업중 교통사고,128.602968,35.878962,사고
2025-04-10,10:46:36,11:16:36,<사고> 광주대구고속도로 옥포JC 88낙동강교 기점방향 3차로 장애물,128.4388,35.7755,사고
2025-04-10,10:04:21,10:34:21,<사고> 광주대구고속도로 88낙동강교 옥포JC 종점방향 2차로 장애물,128.454,35.7839,사고
2025-04-10,08:30:58,09:00:58,<사고> 광주대구고속도로 88낙동강교 옥포JC 종점방향 2차로 장애물,128.454,35.7839,사고
2025-04-10,09:44:00,10:14:00,<사고> 비슬로497길 화원교 성산리74414 1차로 주의운전 교통사고,128.494172,35.802297,사고
2025-04-10,09:27:48,09:57:48,<사고> 중부내륙고속도로지선 달성2터널남측 현풍휴게소북측 기점방향  고장,128.4672,35.7279,사고
2025-04-10,08:54:00,09:24:00,<사고> 범안로 삼덕요금소 연호지하차도 3차로 주의운전 교통사고,128.666244,35.827778,사고
2025-04-10,08:40:00,09:10:00,<사고> 일반국도25호선 수성구경산시 사월역 2차로 경산 이마트 건너편 2차로 승용차 추돌사고. 교통사고,128.719886,35.836046,사고
2025-04-10,08:28:00,08:58:00,<사고> 국채보상로 동신교 동신교 주의운전 사고 - <긴급><사고최초>국채보상로 청구삼거리에서 종각네거리방향 동신교 위 1차로 승용차 2대 사고. 교통사고,128.614347,35.868163,사고
2025-04-10,08:13:57,08:43:57,<사고> 중부내륙고속도로지선 옥포JC 옥포JC 기점방향  고장,128.4642,35.7916,사고
2025-04-10,06:26:05,06:56:05,<사고> 중앙고속도로 금호JC 금호터널 종점방향  고장,128.5274,35.9161,사고
2025-04-11,21:38:00,03:00:00,"<공사> 봉덕로 영대네거리 봉덕시장 2,3차로 주의운전 재포장",128.593853,35.845064,공사
2025-04-11,16:35:00,17:05:00,<공사> 도남중앙로 도남중앙로 19길 도남 LH2단지 어린이공원앞 삼거리 1차로 주의운전 도로공사,128.58797,35.96093,공사
2025-04-11,16:30:00,17:00:00,<공사> 도남중앙로3길 도남숲3단지 놀이터 도남숲3단지 어린이집 1차로 주의운전 도로공사,128.582512,35.948689,공사
2025-04-11,15:25:00,23:59:00,<공사> 호국로 국화원장례식장 IBK기업은행대구유통단 양방향 1차로 도로보수관련 공사중 입니다. 도로공사,128.603567,35.903957,공사
2025-04-11,08:00:00,17:00:00,<공사> 용호길 대명교회 용호네거리 1차로 주의운전 도로공사,128.67395,35.876325,공사
2025-04-11,13:58:00,14:28:00,<공사> 월곶중앙로58번길 시지동5773 시지동4861 1차로 주의운전 도로공사,128.692507,35.840906,공사
2025-04-11,13:46:00,14:16:00,<공사> 달구벌대로 남부빌딩 만촌네거리 1차로 주의운전 도로공사,128.645725,35.858891,공사
2025-04-11,10:00:00,15:00:00,<공사> 걸포로192번길 신라자동차매매단지 대구동부경찰서 1차로 주의운전 도로공사,128.721357,35.873134,공사
2025-04-11,13:42:00,14:12:00,<공사> 일반국도5호선 평리네거리 평리광명네거리 1차로 주의운전 노변 유지보수,128.554662,35.878866,공사
2025-04-11,13:23:00,17:00:00,"<공사> 동내로 대구경북병무청 동내동1145 2,3차로 주의운전 유지보수",128.735254,35.877073,공사
2025-04-11,11:12:12,11:42:12,<공사> 광주대구고속도로 옥포JC 88낙동강교 기점방향 3차로 작업,128.3915,35.7588,공사
2025-04-11,10:51:00,11:21:00,<공사> 구암로 구암삼거리 강북영광교회 진행방향 3차로 주의운전 가로등 작업,128.571099,35.941848,공사
2025-04-11,10:48:00,11:18:00,<공사> 삼정2길 봉덕동66611 봉덕네거리 1차로 주의운전 가로등 작업,128.597827,35.840646,공사
2025-04-11,10:09:03,10:39:03,<공사> 경부고속도로 금호JC 북구칠곡군 종점방향 2차로 작업,128.5188,35.8938,공사
2025-04-11,10:04:00,10:34:00,<공사> 국채보상로 평리동162115 서대구전화국교차로 1차로 주의운전 고가 시설 작업,128.563998,35.871984,공사
2025-04-11,09:54:00,10:24:00,<공사> 대암내길 구지종합중기 당산삼거리 진행방향 1차로 주의운전 유지보수,128.39961,35.624961,공사
2025-04-11,09:45:00,10:15:00,"<공사> 태평로 동도교회 삼성전자 2,3차로 주의운전 하수도/배수로 작업",128.608575,35.873004,공사
2025-04-11,09:22:45,09:52:45,<공사> 중부내륙고속도로 현풍JC 달성군창녕군 기점방향  작업,128.4356,35.6719,공사
2025-04-11,08:07:39,08:37:39,<공사> 중부내륙고속도로지선 현풍휴게소북측 달성2터널남측 종점방향  작업,128.4573,35.7217,공사
2025-04-11,06:38:00,09:00:00,<공사> 청수로 중동네거리 들안길네거리 5차로 주의운전 가로등 작업,128.615281,35.84046,공사
2025-04-11,00:32:00,03:30:00,<공사> 지범로 지산네거리 범물네거리서편교차로 1차로 주의운전 유지보수,128.633355,35.824497,공사
2025-04-11,20:46:40,21:16:40,<사고> 중부내륙고속도로지선 현풍JC 현풍IC 종점방향  고장,128.4346,35.6776,사고
2025-04-11,20:42:39,21:12:39,<사고> 중부내륙고속도로지선 화원옥포IC 화원IC서측 기점방향  고장,128.4775,35.8002,사고
2025-04-11,19:35:31,20:05:31,<사고> 경부고속도로 조야교 외천교 종점방향  고장,128.5578,35.9033,사고
2025-04-11,18:30:50,19:00:50,<사고> 중부내륙고속도로지선 달성IC 옥포JC 종점방향  사고,128.4699,35.7809,사고
2025-04-11,18:08:26,18:38:26,<사고> 중앙고속도로 읍내터널 칠곡IC 기점방향  고장,128.5444,35.9467,사고
2025-04-11,18:01:39,18:31:39,<사고> 경부고속도로 대림육교 율암1교 종점방향  고장,128.7143,35.8767,사고
2025-04-11,15:44:10,16:14:10,<사고> 중부내륙고속도로지선 서대구IC 서대구IC 종점방향  고장,128.5297,35.88,사고
2025-04-11,14:52:24,15:22:24,<사고> 경부고속도로 대림육교 율암1교 종점방향  고장,128.7143,35.8767,사고
2025-04-11,13:25:47,13:55:47,<사고>    기점방향  고장,128.6953,35.8852,사고
2025-04-11,13:03:00,13:33:00,"<사고> 경부고속도로 도동JC 동대구JC 3차로 사고 - <사고최초>경부고속도로 부산방향 도동갈림목 지난 125.1km 지점 3차로 트레일로 차량, 소형승용 차 사고. 교통사고",128.668627,35.909495,사고
2025-04-11,13:16:19,13:46:19,<사고> 경부고속도로 도동JC 동대구JC 기점방향 4차로 사고,128.6699,35.9082,사고
2025-04-11,12:49:50,13:19:50,<사고> 중부내륙고속도로지선 기세곡천교 옥포JC 기점방향 2차로 장애물,128.4666,35.7974,사고
2025-04-11,10:19:09,10:49:09,<사고> 중부내륙고속도로지선 달성2터널북측 달성2터널남측 기점방향 2차로 고장,128.4808,35.7354,사고
2025-04-11,09:50:44,10:20:44,<사고> 경부고속도로 율암1교 대림육교 기점방향 2차로 장애물,128.7121,35.8769,사고
2025-04-11,09:26:47,09:56:47,<사고> 경부고속도로 대림육교 율암1교 종점방향 3차로 장애물,128.7308,35.8752,사고
2025-04-11,08:23:00,08:53:00,"<사고> 대명천로 두리봉네거리 세강병원북편교차로 1,2차로 교통사고",128.552938,35.838351,사고
2025-04-11,07:29:00,07:39:00,"<사고> 일반국도4호선 안심중학삼거리 안심주공네거리 2,3차로 사고 - <사고최초>안심로 반야월네거리에서 신기역네거리방향 신기역네거리 100m 못 간 지점 2,3차로 걸쳐 승용차 추돌사고. 교통사고",128.703371,35.866667,사고
2025-04-11,06:15:00,06:45:00,<사고> 경부고속도로 금호2교남측 도동JC 1차로 0km(도동JC방향) 주의운전 고장 차량,128.650854,35.915568,사고
2025-04-11,05:58:05,06:28:05,<사고> 경부고속도로 금호2교남측 도동JC 기점방향  고장,128.6407,35.9168,사고
2025-04-11,05:34:07,06:04:07,<사고> 경부고속도로 도동2육교 도동JC 종점방향  고장,128.6548,35.9148,사고
2025-04-11,04:33:00,05:03:00,"<사고> 청수로 중동네거리 들안길네거리 1,2,3,4차로 주의운전 교통사고",128.6153,35.840431,사고
2025-04-11,04:24:27,04:54:27,<사고> 새만금포항고속도로 도동대교 도동대교 종점방향 2차로 고장,128.6687,35.9258,사고
2025-04-12,20:30:00,21:00:00,<공사> 달구벌대로 남부빌딩 만촌네거리 1차로 주의운전 도로공사,128.645501,35.85881,공사
2025-04-12,16:56:00,17:26:00,<공사> 팔달로 노원동3가6371 상신삼거리 1차로 주의운전 신호기 고장,128.5584,35.890444,공사
2025-04-12,11:45:00,12:15:00,<공사> 달구벌대로 남부빌딩 만촌네거리 5차로 주의운전 지하 시설 작업,128.644336,35.858832,공사
2025-04-12,11:40:00,12:10:00,<공사> 달구벌대로 만촌네거리 수성대학교 1차로 주의운전 지하 시설 작업,128.646747,35.858785,공사
2025-04-12,11:38:00,12:08:00,"<공사> 달구벌대로 효성해링턴만촌 만촌네거리 4,5차로 주의운전 지하 시설 작업",128.646325,35.859032,공사
2025-04-12,11:36:00,12:06:00,"<공사> 일반국도25호선 만촌2동행정복지센터 만촌네거리 3,4차로 주의운전 가로수 벌목",128.646681,35.859907,공사
2025-04-12,11:21:00,11:51:00,<공사> 동대구로 범어동834 범어동834 1차로 주의운전 유지보수,128.627048,35.862368,공사
2025-04-12,11:17:00,11:47:00,<공사> 동대구로50길 범어동614100 수성구민운동장역대구 1차로 주의운전 유지보수,128.625309,35.852494,공사
2025-04-12,11:11:00,11:41:00,<공사> 동대구로 두산오거리 IBK기업은행수성트럼프 3차로 주의운전 도로공사,128.623553,35.831555,공사
2025-04-12,10:54:00,11:24:00,<공사> 수성못길 스타벅스수성레이크점 수성못오거리 1차로 주의운전 도로공사,128.613298,35.826137,공사
2025-04-12,10:50:00,11:20:00,<공사> 구마로 세계로교회 성당네거리 1차로 주의운전 도로공사,128.554626,35.837042,공사
2025-04-12,10:49:00,11:19:00,<공사> 파동로 파동1979 파동249 2차로 주의운전 도로공사,128.614155,35.817099,공사
2025-04-12,10:39:00,11:09:00,<공사> 수성로15길 상동208 상동659 3차로 주의운전 유지보수,128.611245,35.832934,공사
2025-04-12,10:32:00,11:02:00,<공사> 수성로 동성초등학교교차로 북중동네거리 1차로 주의운전 고가 시설 작업,128.61293,35.847957,공사
2025-04-12,10:30:00,11:00:00,<공사> 수성로 동성초등학교교차로 북중동네거리 1차로 주의운전 유지보수,128.613202,35.85129,공사
2025-04-12,09:59:00,10:29:00,<공사> 중앙대로 대구교대앞교차로 교대역대구1호선 1차로 주의운전 노변 유지보수,128.590517,35.851267,공사
2025-04-12,09:58:00,17:28:00,<공사> 중앙대로 대구교대앞교차로 핸즈커피교대점 1차로 주의운전 노변 유지보수,128.590696,35.854561,공사
2025-04-12,19:39:36,20:09:36,<사고> 중부내륙고속도로지선 성서IC 성서IC 종점방향 3차로 고장,128.5219,35.8518,사고
2025-04-12,17:50:57,18:20:57,<사고> 경부고속도로 외천교 조야교 기점방향  사고,128.5692,35.9068,사고
2025-04-12,15:54:43,16:24:43,<사고> 중부내륙고속도로지선 옥포JC 옥포JC 기점방향  고장,128.4644,35.7907,사고
2025-04-12,15:40:04,16:10:04,<사고> 중부내륙고속도로 현풍JC 현풍교 종점방향  고장,128.4196,35.6987,사고
2025-04-12,14:00:48,14:30:48,<사고> 중부내륙고속도로 현풍JC 달성군창녕군 기점방향 1차로 고장,128.4424,35.6553,사고
2025-04-12,12:33:29,13:03:29,<사고> 중부내륙고속도로지선 서구달서구 서대구IC 종점방향  고장,128.5311,35.8704,사고
2025-04-12,11:30:00,12:00:00,<사고> 화랑로 소헌미술관 대한산업안전협회대구 4차로 주의운전 고장 차량,128.640584,35.873957,사고
2025-04-12,08:19:41,08:49:41,<사고> 중부내륙고속도로지선 유천IC남측 화원옥포IC 기점방향 4차로 장애물,128.4869,35.8027,사고
2025-04-13,20:00:00,20:30:00,<공사> 대명로 캠프워크교차로 영대병원네거리 1차로 주의운전 도로공사,128.589921,35.845061,공사
2025-04-13,17:31:00,18:01:00,<공사> 봉덕로 희망교지하차도 봉덕시장네거리 1차로 주의운전 도로공사,128.604584,35.844544,공사
2025-04-13,16:40:00,17:10:00,<공사> 상화로 월곡네거리 도원동 LH삼거리 1차로 주의운전 지하 시설 작업,128.546121,35.808365,공사
2025-04-13,16:35:00,17:05:00,<공사> 상화로 비둘기아파트 은행아파트앞교차로 1차로 주의운전 지하 시설 작업,128.553704,35.808501,공사
2025-04-13,16:24:00,16:54:00,<공사> 달서대로 유천초등학교 유천교네거리 1차로 주의운전 지하 시설 작업,128.514592,35.811419,공사
2025-04-13,15:59:00,16:29:00,<공사> 국채보상로 서대구전화국앞교차로 서도지구대 4차로 주의운전 유지보수,128.560608,35.871565,공사
2025-04-13,15:40:00,16:10:00,<공사> 북성로 달성공원앞교차로 대한민국월남참전자회 1차로 주의운전 도로공사,128.58019,35.873712,공사
2025-04-13,15:26:00,15:56:00,<공사> 구마로 본리네거리 견인관리소 1차로 주의운전 신호기 고장,128.537136,35.837285,공사
2025-04-13,15:09:00,15:39:00,<공사> 일반국도5호선 월배농협송현역지점 월촌역앞교차로(청구제네스앞) 1차로 주의운전 신호기 고장,128.547701,35.826374,공사
2025-04-13,13:27:00,17:57:00,<공사> 경대로 신암동70371 리엔파크 1차로 주의운전 유지보수,128.619484,35.890596,공사
2025-04-13,13:18:00,13:48:00,<공사> 삼정2길 봉덕네거리 중동교 1차로 주의운전 도로공사,128.596664,35.840196,공사
2025-04-13,11:43:00,12:13:00,<공사> 만촌로 한국양계농협만촌지점 별그린어린이집 2차로 주의운전 유지보수,128.642907,35.865949,공사
2025-04-13,11:39:00,12:09:00,"<공사> 달구벌대로 다빈치커피범어로데오 남부빌딩 5,6차로 주의운전 가로수 벌목",128.639365,35.858844,공사
2025-04-13,11:18:00,11:48:00,<공사> 달구벌대로 만촌네거리 만촌동889 1차로 주의운전 지하 시설 작업,128.647436,35.858309,공사
2025-04-13,06:38:00,07:08:00,<공사> 달구벌대로 만촌네거리 만촌동889 1차로 주의운전 지하 시설 작업,128.648024,35.857885,공사
2025-04-13,06:36:00,07:06:00,"<공사> 청호로 만촌네거리 만촌동10253 4,5차로 주의운전 지하 시설 작업",128.645682,35.85881,공사
2025-04-13,03:29:00,03:59:00,<공사> 야구전설로 삼덕동26 대공원역1번출구앞 1차로 주의운전 신호기 고장,128.679978,35.842161,공사
2025-04-13,23:49:00,01:19:00,<사고> 일반국도4호선 각산역 하양 1차로 주의운전 교통사고,128.724671,35.868152,사고
2025-04-13,17:13:23,17:43:23,<사고> 중부내륙고속도로지선 유천IC남측 화원옥포IC 기점방향  고장,128.4869,35.8027,사고
2025-04-13,14:53:23,15:23:23,<사고> 새만금포항고속도로 도동대교 도동대교 기점방향  고장,128.6704,35.9281,사고
2025-04-13,11:38:25,12:08:25,<사고> 중앙고속도로 금호JC 금호터널 종점방향  고장,128.5269,35.9126,사고
2025-04-13,08:53:04,09:23:04,<사고> 광주대구고속도로 88낙동강교 옥포JC 종점방향  장애물,128.4485,35.7797,사고
2025-04-13,06:39:12,07:09:12,<사고> 중부내륙고속도로지선 달성1터널남측 달성1터널 종점방향  고장,128.4775,35.7585,사고
2025-04-13,03:25:33,03:55:33,<사고> 중부내륙고속도로지선 현풍휴게소북측 달성2터널남측 종점방향 3차로 사고,128.4573,35.7217,사고
2025-04-13,00:35:30,01:05:30,<사고> 경부고속도로 달성군칠곡군 달성군칠곡군 종점방향  고장,128.4624,35.9394,사고
2025-04-13,00:02:34,00:32:34,<사고> 광주대구고속도로 옥포JC 옥포JC 기점방향  고장,128.4629,35.7918,사고
